timestamp,main_controller_id,sensor_module_id,humidity,temperature,CO2,refreshable_token
2026-05-07 11:25:00,YBA_01,YBA_01_01,82.72,36.97,1866.09,zxb1obfd34
2026-05-07 11:25:10,YBA_02,YBA_02_01,48.63,25.58,933.04,zxb1obfd34
2026-05-07 11:25:20,YBA_03,YBA_03_01,62.72,19.18,833.04,ew8v006===
2026-05-07 11:25:30,YBA_04,ID_OFF,,,,zxb1obfd34
2026-05-07 11:25:40,KCD_01,KCD_01_01,11.82,41.97,2382.83,xq77ysovf4
2026-05-07 11:25:50,KCD_02,KCD_02_01,48.63,25.58,933.04,jwrgumvegs
2026-05-07 11:26:00,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:26:10,NRP_01,ID_OFF,,,,8fys54lna3
2026-05-07 11:26:20,NRP_02,ID_OFF,,,,oowjhb400n
2026-05-07 11:26:30,NRP_03,NRP_03_01,31.42,23.56,420.51,hk11dybzta
2026-05-07 11:26:40,YBA_01,YBA_01_02,60.23,30.85,760.67,zxb1obfd34
2026-05-07 11:26:50,YBA_02,YBA_02_02,17.61,48.56,2081.18,wqbqytv===
2026-05-07 11:27:00,YBA_03,YBA_03_02,82.28,39.85,1268.08,sl14dckia9
2026-05-07 11:27:10,YBA_04,YBA_04_02,11.52,44.85,1859.57,zxb1obfd34
2026-05-07 11:27:20,KCD_01,KCD_01_02,62.28,20.91,534.04,xq77ysovf4
2026-05-07 11:27:30,KCD_02,KCD_02_02,11.52,44.85,1859.57,jwrgumvegs
2026-05-07 11:27:40,KCD_03,KCD_03_02,62.28,20.91,534.04,zgkijg1xbu
2026-05-07 11:27:50,NRP_01,NRP_01_02,48.05,27.88,634.04,8fys54lna3
2026-05-07 11:28:00,NRP_02,NRP_02_02,20.92,17.91,370.2,ztg9cuf===
2026-05-07 11:28:10,NRP_03,ID_OFF,,,,hk11dybzta
2026-05-07 11:28:20,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:28:30,YBA_02,ID_OFF,,,,cxboc7u2ug
2026-05-07 11:28:40,YBA_03,YBA_03_03,46.23,26.33,693.6,sl14dckia9
2026-05-07 11:28:50,YBA_04,YBA_04_03,20.92,17.91,370.2,ztg9cuf===
2026-05-07 11:29:00,KCD_01,ID_OFF,,,,xq77ysovf4
2026-05-07 11:29:10,KCD_02,KCD_02_03,21.17,16.64,367.33,jwrgumvegs
2026-05-07 11:29:20,KCD_03,KCD_03_03,61.17,18.99,589.78,zgkijg1xbu
2026-05-07 11:29:30,NRP_01,ID_OFF,,,,8fys54lna3
2026-05-07 11:29:40,NRP_02,ID_OFF,,,,oau60jz1r3
2026-05-07 11:29:50,NRP_03,NRP_03_03,10.78,41.64,1957.11,hk11dybzta
2026-05-07 11:30:00,YBA_01,YBA_01_01,20.26,18.28,396.53,zxb1obfd34
2026-05-07 11:30:10,YBA_02,ID_OFF,,,,cxboc7u2ug
2026-05-07 11:30:20,YBA_03,YBA_03_01,45.34,26.63,728.71,sl14dckia9
2026-05-07 11:30:30,YBA_04,YBA_04_01,20.26,18.28,396.53,oau60jz1r3
2026-05-07 11:30:40,KCD_01,KCD_01_01,45.34,26.63,728.71,xq77ysovf4
2026-05-07 11:30:50,KCD_02,ID_OFF,,,,jwrgumvegs
2026-05-07 11:31:00,KCD_03,KCD_03_01,65.14,22.8,771.02,zgkijg1xbu
2026-05-07 11:31:10,NRP_01,NRP_01_01,13.43,47.99,2274.29,8fys54lna3
2026-05-07 11:31:20,NRP_02,NRP_02_01,51.86,30.39,871.02,oau60jz1r3
2026-05-07 11:31:30,NRP_03,NRP_03_01,25.14,22.99,503.27,hk11dybzta
2026-05-07 11:31:40,YBA_01,YBA_01_02,85.14,42.99,1742.04,ezv33xv===
2026-05-07 11:31:50,YBA_02,ID_OFF,,,,cxboc7u2ug
2026-05-07 11:32:00,YBA_03,YBA_03_02,33.97,19.86,474.21,sl14dckia9
2026-05-07 11:32:10,YBA_04,YBA_04_02,73.97,20.92,732.29,oau60jz1r3
2026-05-07 11:32:20,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:32:30,KCD_02,KCD_02_02,73.97,20.92,732.29,lzemajy===
2026-05-07 11:32:40,KCD_03,ID_OFF,,,,zgkijg1xbu
2026-05-07 11:32:50,NRP_01,NRP_01_02,63.63,27.89,832.29,8fys54lna3
2026-05-07 11:33:00,NRP_02,NRP_02_02,62.4,20.61,863.32,oau60jz1r3
2026-05-07 11:33:10,NRP_03,ID_OFF,,,,hk11dybzta
2026-05-07 11:33:20,YBA_01,YBA_01_03,82.4,39.34,1926.63,7gfxy8zt6e
2026-05-07 11:33:30,YBA_02,YBA_02_03,22.4,19.34,572.49,cxboc7u2ug
2026-05-07 11:33:40,YBA_03,YBA_03_03,11.6,44.34,2435.8,sl14dckia9
2026-05-07 11:33:50,YBA_04,YBA_04_03,62.4,20.61,863.32,oau60jz1r3
2026-05-07 11:34:00,KCD_01,KCD_01_03,18.58,45.45,2032.49,xq77ysovf4
2026-05-07 11:34:10,KCD_02,ID_OFF,,,,x5mh3p44et
2026-05-07 11:34:20,KCD_03,ID_OFF,,,,zgkijg1xbu
2026-05-07 11:34:30,NRP_01,NRP_01_03,92.86,40.45,1465.7,8fys54lna3
2026-05-07 11:34:40,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:34:50,NRP_03,NRP_03_03,32.86,20.45,399.64,ugfrt1o===
2026-05-07 11:35:00,YBA_01,ID_OFF,,,,7gfxy8zt6e
2026-05-07 11:35:10,YBA_02,YBA_02_01,13.76,46.74,2367.59,cxboc7u2ug
2026-05-07 11:35:20,YBA_03,YBA_03_01,65.64,22.05,824.34,sl14dckia9
2026-05-07 11:35:30,YBA_04,ID_OFF,,,,oau60jz1r3
2026-05-07 11:35:40,KCD_01,KCD_01_01,65.64,22.05,824.34,xq77ysovf4
2026-05-07 11:35:50,KCD_02,ID_OFF,,,,x5mh3p44et
2026-05-07 11:36:00,KCD_03,ID_OFF,,,,zgkijg1xbu
2026-05-07 11:36:10,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:36:20,NRP_02,ID_OFF,,,,oau60jz1r3
2026-05-07 11:36:30,NRP_03,NRP_03_01,58.66,28.15,646.87,6igosus893
2026-05-07 11:36:40,YBA_01,YBA_01_02,30.25,20.19,335.16,7gfxy8zt6e
2026-05-07 11:36:50,YBA_02,YBA_02_02,70.25,21.11,546.87,cxboc7u2ug
2026-05-07 11:37:00,YBA_03,YBA_03_02,31.23,21.58,566.76,sl14dckia9
2026-05-07 11:37:10,YBA_04,ID_OFF,,,,oau60jz1r3
2026-05-07 11:37:20,KCD_01,KCD_01_02,71.23,21.95,855.69,xq77ysovf4
2026-05-07 11:37:30,KCD_02,KCD_02_02,91.23,41.58,1911.37,x5mh3p44et
2026-05-07 11:37:40,KCD_03,KCD_03_02,59.97,29.26,955.69,zgkijg1xbu
2026-05-07 11:37:50,NRP_01,ID_OFF,,,,8fys54lna3
2026-05-07 11:38:00,NRP_02,NRP_02_02,34.77,20.22,349.68,oau60jz1r3
2026-05-07 11:38:10,NRP_03,NRP_03_02,74.77,21.13,566.24,6igosus893
2026-05-07 11:38:20,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:38:30,YBA_02,YBA_02_03,34.77,20.22,349.68,cxboc7u2ug
2026-05-07 11:38:40,YBA_03,YBA_03_03,19.84,45.22,1915.92,sl14dckia9
2026-05-07 11:38:50,YBA_04,ID_OFF,,,,oau60jz1r3
2026-05-07 11:39:00,KCD_01,KCD_01_03,66.55,19.73,689.08,ewpw8ej===
2026-05-07 11:39:10,KCD_02,KCD_02_03,26.55,17.88,441.81,x5mh3p44et
2026-05-07 11:39:20,KCD_03,ID_OFF,,,,zgkijg1xbu
2026-05-07 11:39:30,NRP_01,ID_OFF,,,,8fys54lna3
2026-05-07 11:39:40,NRP_02,NRP_02_03,86.55,37.88,1578.17,oau60jz1r3
2026-05-07 11:39:50,NRP_03,NRP_03_03,66.55,19.73,689.08,6igosus893
2026-05-07 11:40:00,YBA_01,YBA_01_01,63.98,25.71,745.7,7gfxy8zt6e
2026-05-07 11:40:10,YBA_02,ID_OFF,,,,cxboc7u2ug
2026-05-07 11:40:20,YBA_03,YBA_03_01,63.98,25.71,745.7,sl14dckia9
2026-05-07 11:40:30,YBA_04,ID_OFF,,,,oau60jz1r3
2026-05-07 11:40:40,KCD_01,KCD_01_01,74.23,19.28,645.7,ol6t40rz24
2026-05-07 11:40:50,KCD_02,KCD_02_01,34.23,17.13,409.27,x5mh3p44et
2026-05-07 11:41:00,KCD_03,ID_OFF,,,,zgkijg1xbu
2026-05-07 11:41:10,NRP_01,NRP_01_01,57.74,28.8,613.93,8fys54lna3
2026-05-07 11:41:20,NRP_02,NRP_02_01,29.55,21.01,310.45,oau60jz1r3
2026-05-07 11:41:30,NRP_03,NRP_03_01,16.37,46.01,1824.38,6igosus893
2026-05-07 11:41:40,YBA_01,YBA_01_02,29.55,21.01,310.45,7gfxy8zt6e
2026-05-07 11:41:50,YBA_02,ID_OFF,,,,cxboc7u2ug
2026-05-07 11:42:00,YBA_03,ID_OFF,,,,sl14dckia9
2026-05-07 11:42:10,YBA_04,ID_OFF,,,,oau60jz1r3
2026-05-07 11:42:20,KCD_01,KCD_01_02,64.49,30.57,842.17,ol6t40rz24
2026-05-07 11:42:30,KCD_02,KCD_02_02,64.49,30.57,842.17,x5mh3p44et
2026-05-07 11:42:40,KCD_03,ID_OFF,,,,zgkijg1xbu
2026-05-07 11:42:50,NRP_01,NRP_01_02,19.74,48.22,2223.79,8fys54lna3
2026-05-07 11:43:00,NRP_02,NRP_02_02,91.64,40.35,1731.49,oau60jz1r3
2026-05-07 11:43:10,NRP_03,NRP_03_02,17.76,45.35,2265.06,6igosus893
2026-05-07 11:43:20,YBA_01,YBA_01_03,31.64,20.35,499.31,7gfxy8zt6e
2026-05-07 11:43:30,YBA_02,YBA_02_03,91.64,40.35,1731.49,cxboc7u2ug
2026-05-07 11:43:40,YBA_03,YBA_03_03,60.52,28.28,865.75,1w8x6em===
2026-05-07 11:43:50,YBA_04,YBA_04_03,71.64,21.21,765.75,oau60jz1r3
2026-05-07 11:44:00,KCD_01,ID_OFF,,,,ol6t40rz24
2026-05-07 11:44:10,KCD_02,KCD_02_03,15.13,44.84,2389.99,x5mh3p44et
2026-05-07 11:44:20,KCD_03,KCD_03_03,55.26,27.87,937.14,zgkijg1xbu
2026-05-07 11:44:30,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:44:40,NRP_02,ID_OFF,,,,oau60jz1r3
2026-05-07 11:44:50,NRP_03,ID_OFF,,,,6igosus893
2026-05-07 11:45:00,YBA_01,YBA_01_01,18.82,47.64,1899.59,7gfxy8zt6e
2026-05-07 11:45:10,YBA_02,ID_OFF,,,,cxboc7u2ug
2026-05-07 11:45:20,YBA_03,ID_OFF,,,,mocy09o33u
2026-05-07 11:45:30,YBA_04,YBA_04_01,33.23,22.64,342.68,oau60jz1r3
2026-05-07 11:45:40,KCD_01,KCD_01_01,62.65,30.11,656.91,ol6t40rz24
2026-05-07 11:45:50,KCD_02,KCD_02_01,73.23,22.58,556.91,x5mh3p44et
2026-05-07 11:46:00,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:46:10,NRP_01,ID_OFF,,,,8fys54lna3
2026-05-07 11:46:20,NRP_02,NRP_02_01,16.51,47.38,2294.89,oau60jz1r3
2026-05-07 11:46:30,NRP_03,NRP_03_01,29.76,22.38,512.1,6igosus893
2026-05-07 11:46:40,YBA_01,ID_OFF,,,,7gfxy8zt6e
2026-05-07 11:46:50,YBA_02,YBA_02_02,58.02,29.91,882.8,cxboc7u2ug
2026-05-07 11:47:00,YBA_03,ID_OFF,,,,mocy09o33u
2026-05-07 11:47:10,YBA_04,YBA_04_02,71.33,19.68,768.25,oau60jz1r3
2026-05-07 11:47:20,KCD_01,ID_OFF,,,,ol6t40rz24
2026-05-07 11:47:30,KCD_02,KCD_02_02,17.55,42.79,2269.43,x5mh3p44et
2026-05-07 11:47:40,KCD_03,KCD_03_02,60.11,26.24,868.25,zgkijg1xbu
2026-05-07 11:47:50,NRP_01,ID_OFF,,,,8fys54lna3
2026-05-07 11:48:00,NRP_02,NRP_02_02,18.67,42.41,1903.25,oau60jz1r3
2026-05-07 11:48:10,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:48:20,YBA_01,ID_OFF,,,,7gfxy8zt6e
2026-05-07 11:48:30,YBA_02,ID_OFF,,,,cxboc7u2ug
2026-05-07 11:48:40,YBA_03,YBA_03_03,62.34,25.93,659.0,mocy09o33u
2026-05-07 11:48:50,YBA_04,ID_OFF,,,,oau60jz1r3
2026-05-07 11:49:00,KCD_01,KCD_01_03,73.8,20.96,618.28,ol6t40rz24
2026-05-07 11:49:10,KCD_02,KCD_02_03,33.8,19.94,388.71,x5mh3p44et
2026-05-07 11:49:20,KCD_03,ID_OFF,,,,zgkijg1xbu
2026-05-07 11:49:30,NRP_01,NRP_01_03,19.2,44.94,2006.99,8fys54lna3
2026-05-07 11:49:40,NRP_02,ID_OFF,,,,oau60jz1r3
2026-05-07 11:49:50,NRP_03,NRP_03_03,73.8,20.96,618.28,6igosus893
2026-05-07 11:50:00,YBA_01,YBA_01_01,14.32,49.61,2357.89,7gfxy8zt6e
2026-05-07 11:50:10,YBA_02,ID_OFF,,,,cxboc7u2ug
2026-05-07 11:50:20,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:50:30,YBA_04,YBA_04_01,26.48,24.61,539.1,oau60jz1r3
2026-05-07 11:50:40,KCD_01,KCD_01_01,66.48,23.76,818.8,ol6t40rz24
2026-05-07 11:50:50,KCD_02,KCD_02_01,53.64,31.69,918.8,x5mh3p44et
2026-05-07 11:51:00,KCD_03,ID_OFF,,,,zgkijg1xbu
2026-05-07 11:51:10,NRP_01,NRP_01_01,26.85,18.27,583.76,1kxee55===
2026-05-07 11:51:20,NRP_02,NRP_02_01,66.85,19.96,878.34,oau60jz1r3
2026-05-07 11:51:30,NRP_03,NRP_03_01,14.57,43.27,2462.1,6igosus893
2026-05-07 11:51:40,YBA_01,YBA_01_02,66.85,19.96,878.34,7gfxy8zt6e
2026-05-07 11:51:50,YBA_02,YBA_02_02,86.85,38.27,1956.68,cxboc7u2ug
2026-05-07 11:52:00,YBA_03,YBA_03_02,28.63,15.34,490.88,mocy09o33u
2026-05-07 11:52:10,YBA_04,YBA_04_02,68.63,18.2,754.51,oau60jz1r3
2026-05-07 11:52:20,KCD_01,KCD_01_02,88.63,35.34,1709.03,ol6t40rz24
2026-05-07 11:52:30,KCD_02,ID_OFF,,,,x5mh3p44et
2026-05-07 11:52:40,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:52:50,NRP_01,NRP_01_02,15.75,40.34,2245.4,mjma27ycq9
2026-05-07 11:53:00,NRP_02,NRP_02_02,64.03,22.16,786.37,cy9zikr===
2026-05-07 11:53:10,NRP_03,NRP_03_02,84.03,41.93,1772.74,6igosus893
2026-05-07 11:53:20,YBA_01,ID_OFF,,,,7gfxy8zt6e
2026-05-07 11:53:30,YBA_02,ID_OFF,,,,cxboc7u2ug
2026-05-07 11:53:40,YBA_03,YBA_03_03,50.37,29.55,886.37,mocy09o33u
2026-05-07 11:53:50,YBA_04,ID_OFF,,,,oau60jz1r3
2026-05-07 11:54:00,KCD_01,KCD_01_03,84.52,38.02,1721.52,ol6t40rz24
2026-05-07 11:54:10,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:54:20,KCD_03,ID_OFF,,,,zgkijg1xbu
2026-05-07 11:54:30,NRP_01,NRP_01_03,51.02,26.42,860.76,mjma27ycq9
2026-05-07 11:54:40,NRP_02,NRP_02_03,13.01,43.02,2256.33,h3ksfvm9s0
2026-05-07 11:54:50,NRP_03,NRP_03_03,24.52,18.02,495.57,xapjjxq===
2026-05-07 11:55:00,YBA_01,YBA_01_01,80.82,35.62,1867.17,7gfxy8zt6e
2026-05-07 11:55:10,YBA_02,YBA_02_01,20.82,15.62,550.19,cxboc7u2ug
2026-05-07 11:55:20,YBA_03,YBA_03_01,46.1,24.5,933.59,mocy09o33u
2026-05-07 11:55:30,YBA_04,ID_OFF,,,,oau60jz1r3
2026-05-07 11:55:40,KCD_01,ID_OFF,,,,ol6t40rz24
2026-05-07 11:55:50,KCD_02,ID_OFF,,,,x5mh3p44et
2026-05-07 11:56:00,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:56:10,NRP_01,NRP_01_01,88.03,40.92,1512.93,mjma27ycq9
2026-05-07 11:56:20,NRP_02,ID_OFF,,,,h3ksfvm9s0
2026-05-07 11:56:30,NRP_03,NRP_03_01,55.71,28.74,756.47,dj0fmqzzhl
2026-05-07 11:56:40,YBA_01,YBA_01_02,88.03,40.92,1512.93,8mxpvoj===
2026-05-07 11:56:50,YBA_02,ID_OFF,,,,cxboc7u2ug
2026-05-07 11:57:00,YBA_03,YBA_03_02,29.69,21.65,571.26,mocy09o33u
2026-05-07 11:57:10,YBA_04,YBA_04_02,29.69,21.65,571.26,oau60jz1r3
2026-05-07 11:57:20,KCD_01,ID_OFF,,,,ol6t40rz24
2026-05-07 11:57:30,KCD_02,KCD_02_02,57.93,29.32,961.68,zqdy7nj===
2026-05-07 11:57:40,KCD_03,KCD_03_02,16.46,46.65,2432.93,zgkijg1xbu
2026-05-07 11:57:50,NRP_01,NRP_01_02,89.69,41.65,1923.35,mjma27ycq9
2026-05-07 11:58:00,NRP_02,NRP_02_02,18.87,43.09,2465.15,h3ksfvm9s0
2026-05-07 11:58:10,NRP_03,NRP_03_02,73.3,19.86,880.09,dj0fmqzzhl
2026-05-07 11:58:20,YBA_01,YBA_01_03,93.3,38.09,1960.17,mqnbl0hhoa
2026-05-07 11:58:30,YBA_02,YBA_02_03,62.74,26.48,980.09,cxboc7u2ug
2026-05-07 11:58:40,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 11:58:50,YBA_04,ID_OFF,,,,oau60jz1r3
2026-05-07 11:59:00,KCD_01,KCD_01_03,45.26,29.99,703.37,ol6t40rz24
2026-05-07 11:59:10,KCD_02,KCD_02_03,10.13,47.49,1980.9,8rpaystoj4
2026-05-07 11:59:20,KCD_03,KCD_03_03,80.2,42.49,1406.75,4fua5ei===
2026-05-07 11:59:30,NRP_01,NRP_01_03,45.26,29.99,703.37,mjma27ycq9
2026-05-07 11:59:40,NRP_02,NRP_02_03,60.2,22.49,603.37,h3ksfvm9s0
2026-05-07 11:59:50,NRP_03,NRP_03_03,80.2,42.49,1406.75,dj0fmqzzhl
2026-05-07 12:00:00,YBA_01,YBA_01_01,50.57,31.15,619.24,mqnbl0hhoa
2026-05-07 12:00:10,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 12:00:20,YBA_03,ID_OFF,,,,mocy09o33u
2026-05-07 12:00:30,YBA_04,YBA_04_01,64.18,23.36,519.24,ryfjl3l===
2026-05-07 12:00:40,KCD_01,ID_OFF,,,,ol6t40rz24
2026-05-07 12:00:50,KCD_02,KCD_02_01,84.18,43.94,1238.47,8rpaystoj4
2026-05-07 12:01:00,KCD_03,ID_OFF,,,,4rv98111r9
2026-05-07 12:01:10,NRP_01,ID_OFF,,,,mjma27ycq9
2026-05-07 12:01:20,NRP_02,NRP_02_01,73.08,23.09,751.76,h3ksfvm9s0
2026-05-07 12:01:30,NRP_03,NRP_03_01,18.72,48.49,2240.57,dj0fmqzzhl
2026-05-07 12:01:40,YBA_01,YBA_01_02,62.44,30.79,851.76,mqnbl0hhoa
2026-05-07 12:01:50,YBA_02,YBA_02_02,73.08,23.09,751.76,30zxaz9===
2026-05-07 12:02:00,YBA_03,ID_OFF,,,,mocy09o33u
2026-05-07 12:02:10,YBA_04,YBA_04_02,29.05,22.65,384.58,borxudf1wh
2026-05-07 12:02:20,KCD_01,KCD_01_02,57.07,30.12,712.78,ol6t40rz24
2026-05-07 12:02:30,KCD_02,ID_OFF,,,,8rpaystoj4
2026-05-07 12:02:40,KCD_03,KCD_03_02,29.05,22.65,384.58,4rv98111r9
2026-05-07 12:02:50,NRP_01,NRP_01_02,69.05,22.59,612.78,mjma27ycq9
2026-05-07 12:03:00,NRP_02,ID_OFF,,,,h3ksfvm9s0
2026-05-07 12:03:10,NRP_03,NRP_03_02,20.06,18.66,394.2,dj0fmqzzhl
2026-05-07 12:03:20,YBA_01,ID_OFF,,,,mqnbl0hhoa
2026-05-07 12:03:30,YBA_02,YBA_02_03,45.07,26.93,725.6,i48im27vdf
2026-05-07 12:03:40,YBA_03,YBA_03_03,60.06,20.2,625.6,mocy09o33u
2026-05-07 12:03:50,YBA_04,YBA_04_03,60.06,20.2,625.6,borxudf1wh
2026-05-07 12:04:00,KCD_01,KCD_01_03,65.5,23.74,507.65,uqkf9we===
2026-05-07 12:04:10,KCD_02,KCD_02_03,25.5,24.56,305.74,8rpaystoj4
2026-05-07 12:04:20,KCD_03,KCD_03_03,52.33,31.65,607.65,4rv98111r9
2026-05-07 12:04:30,NRP_01,NRP_01_03,65.5,23.74,507.65,mjma27ycq9
2026-05-07 12:04:40,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 12:04:50,NRP_03,NRP_03_03,13.67,49.56,1813.38,dj0fmqzzhl
2026-05-07 12:05:00,YBA_01,ID_OFF,,,,mqnbl0hhoa
2026-05-07 12:05:10,YBA_02,YBA_02_01,19.96,47.28,2377.89,i48im27vdf
2026-05-07 12:05:20,YBA_03,YBA_03_01,64.92,29.83,930.22,mocy09o33u
2026-05-07 12:05:30,YBA_04,ID_OFF,,,,borxudf1wh
2026-05-07 12:05:40,KCD_01,KCD_01_01,64.92,29.83,930.22,an1didqq49
2026-05-07 12:05:50,KCD_02,KCD_02_01,34.94,22.28,547.67,8rpaystoj4
2026-05-07 12:06:00,KCD_03,KCD_03_01,87.9,35.37,1894.69,4rv98111r9
2026-05-07 12:06:10,NRP_01,NRP_01_01,67.9,18.22,847.34,mjma27ycq9
2026-05-07 12:06:20,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 12:06:30,NRP_03,NRP_03_01,87.9,35.37,1894.69,dj0fmqzzhl
2026-05-07 12:06:40,YBA_01,YBA_01_02,55.53,24.3,947.34,mqnbl0hhoa
2026-05-07 12:06:50,YBA_02,YBA_02_02,55.53,24.3,947.34,i48im27vdf
2026-05-07 12:07:00,YBA_03,YBA_03_02,10.09,41.97,2420.91,mocy09o33u
2026-05-07 12:07:10,YBA_04,ID_OFF,,,,borxudf1wh
2026-05-07 12:07:20,KCD_01,ID_OFF,,,,an1didqq49
2026-05-07 12:07:30,KCD_02,KCD_02_02,20.13,16.97,566.1,8rpaystoj4
2026-05-07 12:07:40,KCD_03,KCD_03_02,80.13,36.97,1909.61,4rv98111r9
2026-05-07 12:07:50,NRP_01,ID_OFF,,,,mjma27ycq9
2026-05-07 12:08:00,NRP_02,NRP_02_02,61.19,20.04,719.15,h3ksfvm9s0
2026-05-07 12:08:10,NRP_03,ID_OFF,,,,dj0fmqzzhl
2026-05-07 12:08:20,YBA_01,YBA_01_03,81.19,38.4,1638.31,mqnbl0hhoa
2026-05-07 12:08:30,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 12:08:40,YBA_03,YBA_03_03,10.79,43.4,2183.52,mocy09o33u
2026-05-07 12:08:50,YBA_04,ID_OFF,,,,borxudf1wh
2026-05-07 12:09:00,KCD_01,ID_OFF,,,,an1didqq49
2026-05-07 12:09:10,KCD_02,ID_OFF,,,,8rpaystoj4
2026-05-07 12:09:20,KCD_03,ID_OFF,,,,4rv98111r9
2026-05-07 12:09:30,NRP_01,ID_OFF,,,,mjma27ycq9
2026-05-07 12:09:40,NRP_02,ID_OFF,,,,h3ksfvm9s0
2026-05-07 12:09:50,NRP_03,NRP_03_03,71.63,21.25,503.31,dj0fmqzzhl
2026-05-07 12:10:00,YBA_01,YBA_01_01,23.45,16.58,574.75,mqnbl0hhoa
2026-05-07 12:10:10,YBA_02,YBA_02_01,12.3,41.58,2441.07,i48im27vdf
2026-05-07 12:10:20,YBA_03,ID_OFF,,,,mocy09o33u
2026-05-07 12:10:30,YBA_04,YBA_04_01,49.6,25.27,966.33,borxudf1wh
2026-05-07 12:10:40,KCD_01,KCD_01_01,83.45,36.58,1932.65,an1didqq49
2026-05-07 12:10:50,KCD_02,ID_OFF,,,,8rpaystoj4
2026-05-07 12:11:00,KCD_03,KCD_03_01,87.34,37.62,1929.27,4rv98111r9
2026-05-07 12:11:10,NRP_01,ID_OFF,,,,mjma27ycq9
2026-05-07 12:11:20,NRP_02,NRP_02_01,87.34,37.62,1929.27,h3ksfvm9s0
2026-05-07 12:11:30,NRP_03,NRP_03_01,67.34,19.57,864.64,dj0fmqzzhl
2026-05-07 12:11:40,YBA_01,ID_OFF,,,,mqnbl0hhoa
2026-05-07 12:11:50,YBA_02,YBA_02_02,54.78,26.1,964.64,i48im27vdf
2026-05-07 12:12:00,YBA_03,YBA_03_02,64.89,24.07,726.43,i33e0hx===
2026-05-07 12:12:10,YBA_04,ID_OFF,,,,borxudf1wh
2026-05-07 12:12:20,KCD_01,KCD_01_02,74.91,18.05,626.43,an1didqq49
2026-05-07 12:12:30,KCD_02,KCD_02_02,94.91,35.08,1452.86,8rpaystoj4
2026-05-07 12:12:40,KCD_03,KCD_03_02,19.94,40.08,2021.25,4rv98111r9
2026-05-07 12:12:50,NRP_01,ID_OFF,,,,mjma27ycq9
2026-05-07 12:13:00,NRP_02,NRP_02_02,20.94,17.8,397.44,h3ksfvm9s0
2026-05-07 12:13:10,NRP_03,ID_OFF,,,,dj0fmqzzhl
2026-05-07 12:13:20,YBA_01,ID_OFF,,,,mqnbl0hhoa
2026-05-07 12:13:30,YBA_02,ID_OFF,,,,i48im27vdf
2026-05-07 12:13:40,YBA_03,YBA_03_03,10.63,42.8,2027.36,6el5qcgp4k
2026-05-07 12:13:50,YBA_04,YBA_04_03,20.94,17.8,397.44,borxudf1wh
2026-05-07 12:14:00,KCD_01,ID_OFF,,,,an1didqq49
2026-05-07 12:14:10,KCD_02,KCD_02_03,70.13,20.6,849.71,8rpaystoj4
2026-05-07 12:14:20,KCD_03,KCD_03_03,16.75,44.33,2412.0,4rv98111r9
2026-05-07 12:14:30,NRP_01,NRP_01_03,58.51,27.46,949.71,mjma27ycq9
2026-05-07 12:14:40,NRP_02,ID_OFF,,,,h3ksfvm9s0
2026-05-07 12:14:50,NRP_03,ID_OFF,,,,dj0fmqzzhl
2026-05-07 12:15:00,YBA_01,ID_OFF,,,,mqnbl0hhoa
2026-05-07 12:15:10,YBA_02,YBA_02_01,30.28,20.62,415.27,i48im27vdf
2026-05-07 12:15:20,YBA_03,YBA_03_01,70.28,21.37,653.69,6el5qcgp4k
2026-05-07 12:15:30,YBA_04,YBA_04_01,16.86,45.62,2068.95,borxudf1wh
2026-05-07 12:15:40,KCD_01,KCD_01_01,90.28,40.62,1507.37,an1didqq49
2026-05-07 12:15:50,KCD_02,ID_OFF,,,,8rpaystoj4
2026-05-07 12:16:00,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 12:16:10,NRP_01,NRP_01_01,85.43,38.81,1295.0,of5qler===
2026-05-07 12:16:20,NRP_02,ID_OFF,,,,h3ksfvm9s0
2026-05-07 12:16:30,NRP_03,NRP_03_01,85.43,38.81,1295.0,of5qler===
2026-05-07 12:16:40,YBA_01,ID_OFF,,,,mqnbl0hhoa
2026-05-07 12:16:50,YBA_02,ID_OFF,,,,i48im27vdf
2026-05-07 12:17:00,YBA_03,YBA_03_02,32.55,23.28,438.56,6el5qcgp4k
2026-05-07 12:17:10,YBA_04,ID_OFF,,,,borxudf1wh
